Suburb,Address,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize
Ascot Vale,57 Monash St,3,h,1350000,18/03/2017,5.9,3032,1,3,575
Ascot Vale,54 South St,5,h,1905000,18/03/2017,5.9,3032,2,2,521
Ascot Vale,3/8 Walter St,2,t,865000,18/03/2017,5.9,3032,2,1,146
Ascot Vale,2/225 Maribyrnong Rd,2,t,705000,18/06/2016,5.9,3032,2,1,113
Ascot Vale,12/9 Milton St,2,u,442000,18/06/2016,5.9,3032,1,1,0
Ascot Vale,107/8 Burrowes St,2,u,540000,19/11/2016,5.9,3032,2,1,0
Ascot Vale,21A Geddes St,3,h,1037500,19/11/2016,5.9,3032,1,2,506
Ascot Vale,1/20 Newsom St,3,t,1050000,19/11/2016,5.9,3032,2,2,318
Ascot Vale,4/27 Roseberry St,2,u,440000,19/11/2016,5.9,3032,1,1,0
Ascot Vale,126 The Parade,2,h,1010000,19/11/2016,5.9,3032,1,1,325
Ascot Vale,43 Bloomfield Rd,4,h,1430000,22/05/2016,5.9,3032,2,0,418
Ascot Vale,6/17 Geddes St,2,u,570000,22/05/2016,5.9,3032,1,1,0
Ascot Vale,1/60 The Parade,2,u,690000,22/05/2016,5.9,3032,1,1,0
Ascot Vale,45 Bloomfield Rd,3,h,1291000,23/04/2016,5.9,3032,1,2,414
Ascot Vale,21 Middle St,3,h,1130000,23/04/2016,5.9,3032,2,1,272
Ascot Vale,78 Francis St,3,h,1135000,24/09/2016,5.9,3032,1,1,296
Ascot Vale,25 Geddes St,4,h,950000,24/09/2016,5.9,3032,2,1,298
Ascot Vale,106/246 Union Rd,3,u,790000,24/09/2016,5.9,3032,2,1,0
Ascot Vale,18/54 Epsom Rd,2,u,390000,25/02/2017,5.9,3032,1,1,1957
Ascot Vale,15 Mirams St,4,h,1345000,25/02/2017,5.9,3032,1,1,552
Ascot Vale,44 Walter St,3,h,1381500,25/02/2017,5.9,3032,2,2,416
Ascot Vale,25 Dalgety Dr,3,h,940000,26/07/2016,5.9,3032,2,2,285
Ascot Vale,7 Dalgety Dr,3,h,995000,26/07/2016,5.9,3032,2,1,314
Ascot Vale,37 Epsom Rd,3,h,1050000,26/07/2016,5.9,3032,1,3,536
Ascot Vale,6 Waller Ct,3,h,786000,26/07/2016,5.9,3032,2,1,576
Ascot Vale,17 Ascot St,2,h,705000,27/06/2016,5.9,3032,1,3,252
Ascot Vale,73 Kent St,2,h,760000,27/06/2016,5.9,3032,1,1,124
Ascot Vale,9/129 The Parade,3,u,487500,27/06/2016,5.9,3032,1,3,0
Ascot Vale,1 East St,3,t,1000000,27/11/2016,5.9,3032,2,2,200
Ascot Vale,32 Geddes St,4,h,1110000,27/11/2016,5.9,3032,2,1,349
Ascot Vale,30 Mirams St,4,h,1300000,27/11/2016,5.9,3032,1,4,664
Ascot Vale,43 Mirams St,3,h,1060000,27/11/2016,5.9,3032,1,1,555
Ascot Vale,45 Mirams St,3,h,1410000,27/11/2016,5.9,3032,2,2,459
Ascot Vale,1 Bloomfield Rd,3,h,1305000,28/05/2016,5.9,3032,1,1,278
Ascot Vale,26 Milton St,3,h,932500,28/05/2016,5.9,3032,2,1,254
Ascot Vale,10 Ayr St,3,h,965000,28/08/2016,5.9,3032,1,0,216
Ascot Vale,58 Bloomfield Rd,3,h,1215000,28/08/2016,5.9,3032,1,1,452
Ascot Vale,1/91 Epsom Rd,2,u,545000,28/08/2016,5.9,3032,1,2,194
Ascot Vale,5 Doncaster St,4,h,1705000,30/07/2016,5.9,3032,2,4,598
Ascot Vale,6 McCully St,3,h,970000,30/07/2016,5.9,3032,1,1,194
Ascot Vale,75 Munro St,2,h,925000,30/07/2016,5.9,3032,1,1,407
Ashburton,61 Dent St,4,h,2650000,3/09/2016,11,3147,3,2,753
Ashburton,69 Albion Rd,3,h,1670000,3/12/2016,11,3147,2,2,599
Ashburton,1/17 Ashburn Gr,3,t,955000,3/12/2016,11,3147,2,2,203
Ashburton,3/39 Solway St,3,t,2050000,3/12/2016,11,3147,3,4,310
Ashburton,101/218 High St,2,u,500000,4/03/2017,11,3147,1,1,710
Ashburton,51 Victory Bvd,2,h,1575000,4/03/2017,11,3147,1,2,679
Ashburton,3 Dunlop St,3,h,1555000,4/06/2016,11,3147,2,2,731
Ashburton,16a Nicholas St,3,h,1100000,8/10/2016,11,3147,3,2,276
Ashburton,5 Nicholas St,3,h,1337000,8/10/2016,11,3147,1,2,583
Ashburton,115 Ashburn Gr,8,h,2950000,10/09/2016,11,3147,7,4,1472
Ashburton,33 Eleanor St,4,h,2215000,10/09/2016,11,3147,2,1,681
Ashburton,1/1 Nairn St,3,h,1518000,10/09/2016,11,3147,2,2,516
Ashburton,9 Gona Ct,3,h,1710000,10/12/2016,11,3147,1,2,806
Ashburton,45 Yuile St,3,h,1655000,10/12/2016,11,3147,1,3,780
Ashburton,47 Yuile St,4,h,1550000,12/11/2016,11,3147,2,2,780
Ashburton,6a Glen Rd,3,h,1662000,14/05/2016,11,3147,2,2,351
Ashburton,18 Glen Rd,3,h,1665000,15/10/2016,11,3147,2,3,702
Ashburton,95 Nicholas St,2,h,1445000,16/04/2016,11,3147,1,2,704
Ashburton,29A Yuile St,5,h,3510000,18/03/2017,11,3147,5,2,755
Ashburton,3/75 Victory Bvd,3,t,968000,18/06/2016,11,3147,1,1,227
Ashburton,2/17 Ashburn Gr,3,t,900000,19/11/2016,11,3147,2,2,153
Ashburton,4 Baker Pde,3,h,1500000,22/05/2016,11,3147,1,2,545
Ashburton,15 Comas Gr,5,h,2752000,22/08/2016,11,3147,4,2,1075
Ashburton,3 Mustang Ct,3,h,1500000,22/08/2016,11,3147,2,2,710
Ashburton,63 Dent St,4,h,1800000,25/02/2017,11,3147,2,4,749
Ashburton,4 Vears Rd,3,h,1830000,25/02/2017,11,3147,2,3,724
Ashburton,14 Lucerne St,3,h,1415000,27/06/2016,11,3147,1,1,605
Ashburton,5 Pitt St,2,h,1440000,27/06/2016,11,3147,1,1,687
Ashburton,1/65 Ashburn Gr,4,t,1250000,27/11/2016,11,3147,2,2,321
Ashburton,12 Meaden St,3,h,1422000,27/11/2016,11,3147,1,2,583
Ashburton,48 Nicholas St,5,h,1600000,27/11/2016,11,3147,3,4,700
Ashburton,5 Taylor St,4,h,1860000,27/11/2016,11,3147,2,3,696
Ashburton,1/7 Y St,3,t,1710000,27/11/2016,11,3147,2,2,295
Ashburton,33 Highgate Gr,4,h,1790000,28/05/2016,11,3147,2,2,514
Ashburton,9 Pitt St,4,h,1950000,28/05/2016,11,3147,2,2,844
Ashburton,9 Ward St,3,h,1600000,28/05/2016,11,3147,1,2,637
Ashburton,159 Ashburn Gr,3,h,1320000,28/08/2016,11,3147,1,2,1063
Ashburton,19 Poulter St,3,h,1650000,28/08/2016,11,3147,1,1,697
Ashwood,18 Teck St,2,h,995000,3/09/2016,12.2,3147,1,1,583
Ashwood,28 Raymond St,3,h,1250000,3/12/2016,12.2,3147,1,1,842
Ashwood,31a Douglas St,3,u,1045000,4/03/2017,12.2,3147,2,2,467
Ashwood,1/53 Winbirra Pde,4,h,1200000,4/03/2017,12.2,3147,3,2,372
Ashwood,18 Montrose St,2,h,1075000,4/06/2016,12.2,3147,1,2,695
Ashwood,4 Scenic Dr,4,h,1500000,6/08/2016,12.2,3147,2,2,621
Ashwood,8 Rocklands Rd,3,h,1120000,7/05/2016,12.2,3147,1,2,723
Ashwood,1/7 Farmer St,2,t,700000,7/11/2016,12.2,3147,1,2,367
Ashwood,1/136 High Street Rd,3,h,761000,7/11/2016,12.2,3147,2,4,400
Ashwood,10 Maroondah Rd,4,h,1270000,8/10/2016,12.2,3147,2,1,724
Ashwood,4 Peppermint Ct,4,h,1510000,8/10/2016,12.2,3147,2,2,526
Ashwood,35 Douglas St,3,h,1365000,10/09/2016,12.2,3147,1,1,792
Ashwood,95 Huntingdale Rd,4,h,1100000,10/12/2016,12.2,3147,2,2,803
Ashwood,8 Maroondah Rd,4,h,1415000,13/08/2016,12.2,3147,3,2,724
Ashwood,1/7 Murra Ct,2,u,690000,14/05/2016,12.2,3147,1,1,216
Ashwood,58 Ashwood Dr,3,h,1631000,15/10/2016,12.2,3147,2,3,782
Ashwood,3 Harold St,4,h,1500000,15/10/2016,12.2,3147,2,1,593
Ashwood,9 Katta Ct,3,h,1060000,16/07/2016,12.2,3147,1,2,772
Ashwood,16 Scenic Dr,5,h,1529500,17/09/2016,12.2,3147,3,2,585
Ashwood,4/36 Queens Pde,2,u,600000,18/03/2017,12.2,3147,1,1,153
Ashwood,4/24 Mulgrave St,2,u,535000,18/06/2016,12.2,3147,1,1,72
Ashwood,147 Huntingdale Rd,3,h,785000,19/11/2016,12.2,3147,1,1,557
Ashwood,17 Parkhill Dr,4,h,1240000,19/11/2016,12.2,3147,2,2,766
Ashwood,2/6 Murra Ct,2,u,700000,22/08/2016,12.2,3147,1,2,192
Ashwood,12 Leonard St,4,h,1350000,24/09/2016,12.2,3147,2,1,727
Ashwood,4 Teck St,2,h,1110000,24/09/2016,12.2,3147,1,1,586
Ashwood,14 Ashwood Dr,3,h,1305000,25/02/2017,12.2,3147,1,1,760
Ashwood,1/2 Condah Ct,3,h,855000,25/02/2017,12.2,3147,2,1,320
Ashwood,1/16 Raymond St,3,t,900500,27/11/2016,12.2,3147,2,2,256
Ashwood,4 Newbury Ct,3,h,1200000,28/05/2016,12.2,3147,2,2,839
Ashwood,2/53 Salisbury Rd,3,t,830000,28/08/2016,12.2,3147,1,2,212
Avondale Heights,8 Norma Ct,3,h,850000,3/09/2016,10.5,3034,1,1,593
Avondale Heights,9 Rogerson St,3,h,750000,3/09/2016,10.5,3034,1,1,0
Avondale Heights,157 Canning St,3,t,851000,3/12/2016,10.5,3034,3,1,557
Avondale Heights,105 Canning St,3,h,848000,4/03/2017,10.5,3034,1,2,542
Avondale Heights,36 Wood St,4,h,806000,4/03/2017,10.5,3034,2,1,350
Avondale Heights,2 Arbor Tce,4,h,1155000,4/06/2016,10.5,3034,2,2,569
Avondale Heights,3 Karen Ct,3,h,670000,4/06/2016,10.5,3034,2,2,671
Avondale Heights,6 Lovett Dr,4,h,1200000,4/06/2016,10.5,3034,5,4,673
Avondale Heights,12 Skewes St,3,h,636000,4/06/2016,10.5,3034,1,2,571
Avondale Heights,68 Thompson St,3,h,680000,6/08/2016,10.5,3034,1,2,570
Avondale Heights,14 Lovett Dr,4,h,1160000,7/05/2016,10.5,3034,3,2,789
Avondale Heights,31 Duke St,3,h,750000,8/10/2016,10.5,3034,1,1,529
Avondale Heights,97 Military Rd,3,h,627500,8/10/2016,10.5,3034,1,1,550
Avondale Heights,21 River Dr,3,t,880000,8/10/2016,10.5,3034,2,2,339
Avondale Heights,3 Clive Ct,4,h,950000,10/12/2016,10.5,3034,3,3,761
Avondale Heights,22 Warrick Ct,4,h,1600000,10/12/2016,10.5,3034,3,3,1801
Avondale Heights,2/6 Nelson Ct,2,t,585000,11/02/2017,10.5,3034,1,1,136
Avondale Heights,7 Monmouth St,3,h,650000,15/10/2016,10.5,3034,1,3,574
Avondale Heights,15 River Dr,3,h,725000,15/10/2016,10.5,3034,1,4,606
Avondale Heights,16a Arbor Tce,3,u,665000,16/04/2016,10.5,3034,2,1,289
Avondale Heights,40a Herbert St,3,h,560500,16/04/2016,10.5,3034,1,1,177
Avondale Heights,185 Military Rd,3,h,615000,16/07/2016,10.5,3034,1,2,649
Avondale Heights,33 Wood St,3,h,845000,16/07/2016,10.5,3034,1,3,704
Avondale Heights,14 Herbert St,3,h,585000,17/09/2016,10.5,3034,1,2,322
Avondale Heights,2/10 Military Rd,2,u,440000,18/03/2017,10.5,3034,1,1,263
Avondale Heights,9 Willow Dr,3,h,850000,18/03/2017,10.5,3034,1,2,766
Avondale Heights,8 Westminster Dr,5,h,850000,18/06/2016,10.5,3034,2,4,574
Avondale Heights,8 Herbert St,3,h,705000,22/05/2016,10.5,3034,1,1,581
Avondale Heights,2 Hillman Ct,4,h,1100000,22/05/2016,10.5,3034,3,2,873
Avondale Heights,20 Westminster Dr,3,h,892500,22/05/2016,10.5,3034,1,1,586
Avondale Heights,8 Moffat St,3,h,695000,23/04/2016,10.5,3034,1,2,588
Avondale Heights,1/24 Bordeaux St,2,h,522500,24/09/2016,10.5,3034,1,1,220
Avondale Heights,72 Military Rd,4,h,680000,24/09/2016,10.5,3034,2,2,554
Avondale Heights,1/5 South Tce,3,u,500000,24/09/2016,10.5,3034,1,1,260
Avondale Heights,1/4 Weyburn Pl,2,t,550000,24/09/2016,10.5,3034,1,2,158
Avondale Heights,19 Clarendon St,3,h,730000,25/02/2017,10.5,3034,2,2,705
Avondale Heights,2 Drake Ct,3,h,875000,25/02/2017,10.5,3034,1,3,812
Avondale Heights,11 South Tce,3,h,850000,25/02/2017,10.5,3034,2,8,585
Avondale Heights,61 Doyle St,3,h,635000,26/07/2016,10.5,3034,1,1,597
Avondale Heights,109 North Rd,4,h,762000,26/07/2016,10.5,3034,2,2,589
Avondale Heights,2/4 Carmyle Ct,2,u,411000,27/11/2016,10.5,3034,1,1,0
Avondale Heights,10 Intervale Dr,4,h,790000,27/11/2016,10.5,3034,2,2,570
Avondale Heights,328 Milleara Rd,4,h,605000,27/11/2016,10.5,3034,1,0,569
Avondale Heights,10 Skewes St,3,h,805000,27/11/2016,10.5,3034,2,2,593
Avondale Heights,62 Skewes St,4,h,890000,27/11/2016,10.5,3034,2,4,585
Avondale Heights,49 Rogerson St,3,h,795000,28/05/2016,10.5,3034,1,1,549
Avondale Heights,43 Skewes St,3,h,634000,28/05/2016,10.5,3034,2,1,582
Avondale Heights,63 Doyle St,3,h,642000,28/08/2016,10.5,3034,1,1,590
Avondale Heights,235 Military Rd,3,h,863000,28/08/2016,10.5,3034,2,3,638
Avondale Heights,57 North Rd,3,h,740000,28/08/2016,10.5,3034,1,2,607
Balaclava,18 Linton St,4,h,1819000,3/09/2016,6.6,3183,2,1,244
Balaclava,7/72 Grosvenor St,2,u,410000,3/12/2016,6.6,3183,1,2,0
Balaclava,3/88 Grosvenor St,1,u,280000,7/05/2016,6.6,3183,1,1,0
Balaclava,1/34 Gourlay St,2,t,1015000,7/11/2016,6.6,3183,1,2,114
Balaclava,4/9 Gourlay St,2,u,502500,15/10/2016,6.6,3183,1,1,0
Balaclava,1/22 Sycamore Gr,2,u,520000,15/10/2016,6.6,3183,1,0,0
Balaclava,6/23 Gourlay St,2,u,442000,17/09/2016,6.6,3183,1,1,0
Balaclava,6 Blenheim St,3,h,1193000,18/06/2016,6.6,3183,1,1,178
Balaclava,3/20 Orange Gr,2,u,416000,18/06/2016,6.6,3183,1,1,0
Balaclava,2/360 Carlisle St,2,u,820000,19/11/2016,6.6,3183,1,1,0
Balaclava,2/19 Camden St,2,u,474000,22/05/2016,6.6,3183,1,1,0
Balaclava,1/17 Albion St,2,h,981000,25/02/2017,6.6,3183,1,0,159
Balaclava,10 Grosvenor St,3,h,1690000,25/02/2017,6.6,3183,2,2,339
Balaclava,3/33 Gourlay St,2,u,540000,27/06/2016,6.6,3183,1,1,483
Balaclava,41 Marlborough St,3,h,1080000,27/06/2016,6.6,3183,1,1,157
Balaclava,15/36 Brighton Rd,1,u,500000,27/11/2016,6.6,3183,1,0,0
Balaclava,5/11 Albion St,2,u,497500,28/08/2016,6.6,3183,0,0,0
Balwyn,166 Gordon St,2,h,2100000,3/09/2016,9.7,3103,1,1,659
Balwyn,36 Narrak Rd,4,h,1800000,3/09/2016,9.7,3103,2,2,715
Balwyn,2/16 Westminster St,2,t,1255000,3/09/2016,9.7,3103,1,1,208
Balwyn,2/74 Balwyn Rd,3,u,1070000,3/12/2016,9.7,3103,2,2,206
Balwyn,112 Belmore Rd,5,h,2570000,3/12/2016,9.7,3103,3,2,715
Balwyn,27 Bevan St,4,h,2400000,3/12/2016,9.7,3103,2,2,744
Balwyn,129 Gordon St,3,h,2200000,3/12/2016,9.7,3103,3,2,651
Balwyn,4 Melba Ct,5,h,3250000,3/12/2016,9.7,3103,5,2,651
Balwyn,5/14 Parring Rd,2,u,806000,3/12/2016,9.7,3103,1,1,122
Balwyn,349 Union Rd,6,h,4000000,3/12/2016,9.7,3103,4,7,2051
Balwyn,3/10 Westminster St,2,h,1215000,3/12/2016,9.7,3103,2,2,0
Balwyn,22 Yongala St,5,h,2250000,3/12/2016,9.7,3103,3,2,600
Balwyn,3/30 Cremorne St,2,u,812000,4/03/2017,9.7,3103,1,1,206
Balwyn,9/5 Boston Rd,3,h,1140000,4/06/2016,9.7,3103,2,2,175
Balwyn,17 Gordon St,3,h,2330000,4/06/2016,9.7,3103,2,1,853
Balwyn,40 Metung St,5,h,2800000,4/06/2016,9.7,3103,3,2,678
Balwyn,4/30 Weir St,2,u,605000,4/06/2016,9.7,3103,1,1,0
Balwyn,1/37 Yongala St,3,h,1255000,4/06/2016,9.7,3103,2,2,308
Balwyn,142 Balwyn Rd,2,h,1850000,6/08/2016,9.7,3103,1,1,1015
Balwyn,9/11 Parring Rd,2,u,805000,6/08/2016,9.7,3103,1,1,209
Balwyn,4/3 King St,3,h,700000,7/05/2016,9.7,3103,1,1,188
Balwyn,27 Nungerner St,4,h,2130000,7/05/2016,9.7,3103,2,2,664
Balwyn,3/18 Weir St,2,h,500000,7/05/2016,9.7,3103,1,1,0
Balwyn,3 Westminster St,3,h,2125000,7/05/2016,9.7,3103,2,2,699
Balwyn,13 Naroo St,4,h,1800000,8/10/2016,9.7,3103,2,2,577
Balwyn,101/201 Whitehorse Rd,2,u,635000,8/10/2016,9.7,3103,1,1,0
Balwyn,1/252 Union Rd,2,u,526000,10/09/2016,9.7,3103,1,1,0
Balwyn,9/204 Whitehorse Rd,1,h,390000,10/09/2016,9.7,3103,1,1,740
Balwyn,1/18 Belmore Rd,3,h,905000,10/12/2016,9.7,3103,1,2,281
Balwyn,316 Belmore Rd,4,h,1750000,10/12/2016,9.7,3103,3,2,453
Balwyn,11/22 Brenbeal St,2,t,760000,10/12/2016,9.7,3103,1,1,121
Balwyn,18 Fitzgerald St,4,h,3180000,10/12/2016,9.7,3103,3,4,1148
Balwyn,3/3 Iramoo St,3,t,1367000,10/12/2016,9.7,3103,2,2,219
Balwyn,18 Metung St,5,h,3600000,10/12/2016,9.7,3103,3,2,678
Balwyn,25 Percy St,5,h,2550000,10/12/2016,9.7,3103,3,2,642
Balwyn,2/8 Evelina St,4,t,1400000,12/11/2016,9.7,3103,3,2,241
Balwyn,5 Millah Rd,4,h,3270000,12/11/2016,9.7,3103,2,4,935
Balwyn,6/10 Brenbeal St,2,u,625000,13/08/2016,9.7,3103,1,1,115
Balwyn,4/4 Raynes St,2,t,700000,13/08/2016,9.7,3103,1,1,104
Balwyn,1 Weston St,3,h,1860000,14/05/2016,9.7,3103,1,4,671
Balwyn,38 Frederick St,4,h,2730000,15/10/2016,9.7,3103,3,2,674
Balwyn,7 Power St,5,h,2020000,16/04/2016,9.7,3103,2,2,611
Balwyn,6/29 Weir St,2,u,460000,16/04/2016,9.7,3103,1,1,0
Balwyn,150 Balwyn Rd,4,h,2250000,16/07/2016,9.7,3103,1,2,832
Balwyn,3/94 Balwyn Rd,2,u,1053000,16/07/2016,9.7,3103,1,2,231
Balwyn,1/7 Boston Rd,3,h,1800000,16/07/2016,9.7,3103,2,2,380
Balwyn,1/32 Yerrin St,3,t,1472000,16/07/2016,9.7,3103,2,2,306
Balwyn,53 Metung St,3,h,2120000,17/09/2016,9.7,3103,1,2,651
Balwyn,87 Yerrin St,3,h,1910000,17/09/2016,9.7,3103,1,2,697
Balwyn,5/95 Balwyn Rd,2,u,754000,18/03/2017,9.7,3103,1,1,87
Balwyn,2 Birtles Ct,5,h,3000000,18/06/2016,9.7,3103,5,2,671
Balwyn,49 Metung St,5,h,3400000,18/06/2016,9.7,3103,6,4,739
Balwyn,29 Bevan St,4,h,2188000,19/11/2016,9.7,3103,2,2,752
Balwyn,2/30 Kalimna St,2,u,755000,19/11/2016,9.7,3103,1,1,213
Balwyn,1 Knutsford St,4,h,2900000,22/05/2016,9.7,3103,3,2,596
Balwyn,262 Union Rd,4,h,3290000,22/05/2016,9.7,3103,3,2,1007
Balwyn,25 Kalimna St,5,h,2665000,22/08/2016,9.7,3103,3,2,674
Balwyn,7 Naroo St,4,h,1801000,22/08/2016,9.7,3103,2,2,583
Balwyn,27 Metung St,4,h,2410000,24/09/2016,9.7,3103,2,1,685
Balwyn,4/35 Weir St,2,u,650000,24/09/2016,9.7,3103,1,1,0
Balwyn,34 Nott St,4,h,2275000,25/02/2017,9.7,3103,2,1,842
Balwyn,275 Union Rd,5,h,2810000,25/02/2017,9.7,3103,3,4,1468
Balwyn,3/14 Weir St,3,t,1385000,25/02/2017,9.7,3103,2,2,190
Balwyn,26 Wills St,4,h,2000000,27/06/2016,9.7,3103,1,2,739
Balwyn,165 Balwyn Rd,4,h,1900000,27/11/2016,9.7,3103,2,1,665
Balwyn,17 Knutsford St,3,h,3401000,27/11/2016,9.7,3103,2,1,706
Balwyn,47 Naroo St,3,h,1750000,27/11/2016,9.7,3103,2,3,613
Balwyn,8 Raynes St,5,h,4000000,27/11/2016,9.7,3103,4,3,1437
Balwyn,1/74 Balwyn Rd,3,t,1100000,28/05/2016,9.7,3103,2,1,259
Balwyn,112 Belmore Rd,5,h,3020000,28/05/2016,9.7,3103,3,2,715
Balwyn,2 Pembroke Rd,3,h,2950000,28/05/2016,9.7,3103,2,2,650
Balwyn,12 Wills St,5,h,2450000,28/05/2016,9.7,3103,2,2,981
Balwyn,23 Wills St,3,h,1912000,28/05/2016,9.7,3103,1,2,844
Balwyn,3/12 Brenbeal St,2,u,730000,28/08/2016,9.7,3103,1,1,130
Balwyn,29 Sevenoaks St,5,h,3900000,28/08/2016,9.7,3103,7,6,0
Balwyn,321a Union Rd,3,h,1500000,28/08/2016,9.7,3103,2,2,404
Balwyn,46 Yongala St,3,h,1850000,28/08/2016,9.7,3103,1,1,607
Balwyn,33 Power St,4,h,1700000,30/07/2016,9.7,3103,1,1,672
Balwyn,5 Shrimpton Ct,2,h,1010000,30/07/2016,9.7,3103,0,0,1611
Balwyn North,3/41 Clifton St,3,t,1315000,3/09/2016,9.2,3104,2,2,260
Balwyn North,153 Doncaster Rd,3,h,1500000,3/09/2016,9.2,3104,2,1,778
Balwyn North,19 Jacka St,4,h,3230000,3/09/2016,9.2,3104,4,3,1135
Balwyn North,32 Jaserfold St,2,h,1080000,3/09/2016,9.2,3104,1,1,253
Balwyn North,30 Abbott St,7,h,1350000,3/12/2016,9.2,3104,2,0,942
Balwyn North,25 Bolinda Rd,4,h,1905000,3/12/2016,9.2,3104,2,2,647
Balwyn North,3 Dumblane St,5,h,3300000,3/12/2016,9.2,3104,4,2,760
Balwyn North,30 Hood St,4,h,1900000,3/12/2016,9.2,3104,2,2,642
Balwyn North,36 Kenny St,3,h,2251000,3/12/2016,9.2,3104,1,2,888
Balwyn North,13 Riverview Rd,4,h,2205000,3/12/2016,9.2,3104,2,2,750
Balwyn North,43 Sweyn St,3,h,1265000,3/12/2016,9.2,3104,2,1,347
Balwyn North,3 Highbury St,3,h,2000000,4/03/2017,9.2,3104,1,3,772
Balwyn North,14 Kawarren St,4,h,1750000,4/03/2017,9.2,3104,2,2,673
Balwyn North,88 Longview Rd,3,h,1450000,4/03/2017,9.2,3104,1,2,665
Balwyn North,113 Maud St,4,h,2614000,4/03/2017,9.2,3104,2,2,772
Balwyn North,6 Stuart Ct,4,h,1825000,4/03/2017,9.2,3104,2,3,736
Balwyn North,61 Sutton St,4,h,2550000,4/03/2017,9.2,3104,1,4,847
Balwyn North,38 Nevada St,4,h,1570000,4/06/2016,9.2,3104,2,1,546
Balwyn North,325 Belmore Rd,5,h,3250000,6/08/2016,9.2,3104,4,2,886
Balwyn North,45 Cityview Rd,4,h,1750000,6/08/2016,9.2,3104,3,3,667
Balwyn North,15 Ellendale St,3,t,1150000,6/08/2016,9.2,3104,2,1,207
Balwyn North,85 Tannock St,3,h,1575000,6/08/2016,9.2,3104,2,2,645
Balwyn North,6 Abassia St,6,h,1505000,7/05/2016,9.2,3104,2,2,724
Balwyn North,30 Clifton St,4,h,1572000,7/05/2016,9.2,3104,2,2,662
Balwyn North,10 Seattle St,4,h,1500000,7/05/2016,9.2,3104,2,2,610
Balwyn North,3/54 Severn St,4,t,1400000,7/05/2016,9.2,3104,2,1,283
Balwyn North,108 Bulleen Rd,5,h,1750000,7/11/2016,9.2,3104,3,2,705
Balwyn North,5 Carrington St,4,h,1850000,7/11/2016,9.2,3104,2,2,619
Balwyn North,40 Winfield Rd,3,h,1480000,7/11/2016,9.2,3104,1,2,992
Balwyn North,7 Clifton St,4,h,1400000,8/10/2016,9.2,3104,2,2,714
Balwyn North,3 Clive Ct,4,h,2130000,8/10/2016,9.2,3104,3,2,1274
Balwyn North,2/34 Doncaster Rd,3,u,1050000,8/10/2016,9.2,3104,2,2,244
Balwyn North,7 Page St,5,h,3690000,8/10/2016,9.2,3104,4,2,624
Balwyn North,8 Cash St,4,h,1740000,10/09/2016,9.2,3104,2,2,610
Balwyn North,7 Grieve St,4,h,2575000,10/09/2016,9.2,3104,3,2,657
Balwyn North,39 Kawarren St,4,h,1388800,10/09/2016,9.2,3104,2,1,517
Balwyn North,185 Doncaster Rd,4,h,1702000,10/12/2016,9.2,3104,2,2,715
Balwyn North,41 Helston St,4,h,1800000,10/12/2016,9.2,3104,2,4,587
Balwyn North,15 Moody St,4,h,2910000,10/12/2016,9.2,3104,3,2,1070
Balwyn North,53 Sweyn St,2,h,1400000,10/12/2016,9.2,3104,1,1,694
Balwyn North,2/11 Winfield Rd,2,t,860000,10/12/2016,9.2,3104,2,2,204
Balwyn North,13 Lucifer St,4,h,1670000,11/03/2017,9.2,3104,3,2,689
Balwyn North,141 Greythorn Rd,5,h,1500000,12/06/2016,9.2,3104,1,1,800
Balwyn North,23a The Boulevard,5,h,2200000,12/06/2016,9.2,3104,3,2,900
Balwyn North,62 Clifton St,4,h,1350000,12/11/2016,9.2,3104,2,2,815
Balwyn North,5 Lemon Rd,5,h,2070000,12/11/2016,9.2,3104,2,1,1138
Balwyn North,21 Maud St,3,h,1300000,12/11/2016,9.2,3104,1,2,464
Balwyn North,1 Bolinda Rd,3,h,1700000,13/08/2016,9.2,3104,2,3,763
Balwyn North,35 Corhampton Rd,3,h,1750000,13/08/2016,9.2,3104,1,2,854
Balwyn North,151 Bulleen Rd,3,h,980000,14/05/2016,9.2,3104,1,1,542
Balwyn North,56a Clifton St,3,h,1230000,14/05/2016,9.2,3104,3,1,310
Balwyn North,2 Tudor Ct,7,h,2600000,14/05/2016,9.2,3104,3,3,637
Balwyn North,28 Walnut Rd,4,h,1950000,14/05/2016,9.2,3104,3,2,665
Balwyn North,14 Dumblane St,5,h,1750000,15/10/2016,9.2,3104,2,2,710
Balwyn North,64 Greythorn Rd,5,h,2000000,15/10/2016,9.2,3104,2,2,1002
Balwyn North,42 Maud St,3,h,1480000,15/10/2016,9.2,3104,1,4,605
Balwyn North,11 Stephens St,4,h,3000000,15/10/2016,9.2,3104,3,2,1247
Balwyn North,54 Sutton St,3,h,1818000,15/10/2016,9.2,3104,1,1,722
Balwyn North,3 Alpha St,4,h,2170000,16/04/2016,9.2,3104,2,2,1040
Balwyn North,48 Hosken St,4,h,2525000,16/04/2016,9.2,3104,2,2,1235
Balwyn North,17 Stephens St,4,h,3360000,16/04/2016,9.2,3104,3,1,904
Balwyn North,20 Ajax St,4,h,1620000,16/07/2016,9.2,3104,2,1,654
Balwyn North,15 Illawarra Rd,3,h,1903000,16/07/2016,9.2,3104,1,2,713
Balwyn North,45 Woodville St,4,h,1712000,17/09/2016,9.2,3104,2,2,639
